"","Prolific_ID","trial_type_label","test_part","skew","rt_trial","P_A1","O_A1","P_A2","O_A2","P_B1","O_B1","P_B2","O_B2","EVD","SDD","category","true_response"
"16063","5e15d85bd62abeba42692ed3","test","cc","rl",8263,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"complex vs. complex","j"
"16064","5e15d85bd62abeba42692ed3","test","ss","ns",3167,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. simple","j"
"16065","5e15d85bd62abeba42692ed3","test","ss","lr",3394,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. simple","j"
"16066","5e15d85bd62abeba42692ed3","test","cc","cn",5123,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"complex vs. complex","j"
"16067","5e15d85bd62abeba42692ed3","test","ss","lr",2426,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. simple","j"
"16068","5e15d85bd62abeba42692ed3","test","cc","rl",5168,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"complex vs. complex","f"
"16069","5e15d85bd62abeba42692ed3","test","ss","ns",3707,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. simple","j"
"16070","5e15d85bd62abeba42692ed3","test","ss","rl",1999,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. simple","f"
"16071","5e15d85bd62abeba42692ed3","test","cc","lr",7505,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"complex vs. complex","j"
"16072","5e15d85bd62abeba42692ed3","test","cc","ns",4494,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"complex vs. complex","f"
"16073","5e15d85bd62abeba42692ed3","test","cc","cn",6171,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"complex vs. complex","j"
"16074","5e15d85bd62abeba42692ed3","test","cc","ns",5935,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"complex vs. complex","f"
"16075","5e15d85bd62abeba42692ed3","test","cc","rl",6444,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","j"
"16076","5e15d85bd62abeba42692ed3","test","ss","ns",6622,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. simple","f"
"16077","5e15d85bd62abeba42692ed3","test","cc","ns",9665,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"complex vs. complex","j"
"16078","5e15d85bd62abeba42692ed3","test","cc","lr",7253,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"complex vs. complex","j"
"16079","5e15d85bd62abeba42692ed3","test","cc","lr",7976,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"complex vs. complex","j"
"16080","5e15d85bd62abeba42692ed3","test","ss","rl",3106,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. simple","f"
"16081","5e15d85bd62abeba42692ed3","test","ss","rl",3588,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. simple","f"
"16082","5e15d85bd62abeba42692ed3","test","ss","ns",6820,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. simple","f"
"16083","5e15d85bd62abeba42692ed3","test","ss","ns",4370,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"16084","5e15d85bd62abeba42692ed3","test","ss","lr",3670,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. simple","j"
"16085","5e15d85bd62abeba42692ed3","test","ss","ns",6597,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","f"
"16086","5e15d85bd62abeba42692ed3","test","cs","ns",8431,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. complex","j"
"16087","5e15d85bd62abeba42692ed3","test","cs","cn",6894,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. complex","f"
"16088","5e15d85bd62abeba42692ed3","test","sc","ns",7801,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. complex","f"
"16089","5e15d85bd62abeba42692ed3","test","sc","lr",7489,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. complex","j"
"16090","5e15d85bd62abeba42692ed3","test","sc","ns",6660,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. complex","f"
"16091","5e15d85bd62abeba42692ed3","test","cs","rl",4130,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. complex","j"
"16092","5e15d85bd62abeba42692ed3","test","cs","rl",4113,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","j"
"16093","5e15d85bd62abeba42692ed3","test","sc","lr",8859,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. complex","f"
"16094","5e15d85bd62abeba42692ed3","test","cs","rl",3487,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","j"
"16095","5e15d85bd62abeba42692ed3","test","cs","ns",2356,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. complex","j"
"16096","5e15d85bd62abeba42692ed3","test","sc","ns",10604,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. complex","j"
"16097","5e15d85bd62abeba42692ed3","test","sc","lr",9942,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","f"
"16098","5e15d85bd62abeba42692ed3","test","sc","rl",6624,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. complex","j"
"16099","5e15d85bd62abeba42692ed3","test","sc","ns",4843,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","f"
"16100","5e15d85bd62abeba42692ed3","test","cs","rl",3718,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. complex","j"
"16101","5e15d85bd62abeba42692ed3","test","cs","ns",3981,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. complex","f"
"16102","5e15d85bd62abeba42692ed3","test","cs","lr",3187,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","j"
"16103","5e15d85bd62abeba42692ed3","test","sc","rl",4912,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. complex","f"
"16104","5e15d85bd62abeba42692ed3","test","cs","lr",5368,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","j"
"16105","5e15d85bd62abeba42692ed3","test","cs","ns",2577,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","j"
"16106","5e15d85bd62abeba42692ed3","test","cs","ns",1547,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","j"
"16107","5e15d85bd62abeba42692ed3","test","cs","lr",1190,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","j"
"16108","5e15d85bd62abeba42692ed3","test","cs","rl",8620,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","j"
"16109","5e15d85bd62abeba42692ed3","test","cs","lr",1328,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","j"
"16110","5e15d85bd62abeba42692ed3","test","cs","ns",3969,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","f"
"16111","5e15d85bd62abeba42692ed3","test","sc","lr",7089,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","j"
"16112","5e15d85bd62abeba42692ed3","test","sc","cn",4733,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. complex","f"
"16113","5e15d85bd62abeba42692ed3","test","cs","ns",1400,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. complex","j"
"16114","5e15d85bd62abeba42692ed3","test","sc","lr",5157,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","f"
"16115","5e15d85bd62abeba42692ed3","test","sc","lr",5005,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","j"
"16116","5e15d85bd62abeba42692ed3","test","cs","lr",4166,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","j"
"16117","5e15d85bd62abeba42692ed3","test","cs","rl",6738,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","j"
"16118","5e15d85bd62abeba42692ed3","test","sc","rl",1168,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. complex","f"
"16119","5e15d85bd62abeba42692ed3","test","cs","rl",5704,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"16120","5e15d85bd62abeba42692ed3","test","sc","lr",6282,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. complex","j"
"16121","5e15d85bd62abeba42692ed3","test","sc","ns",6363,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. complex","f"
"16122","5e15d85bd62abeba42692ed3","test","cs","lr",1399,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. complex","j"
"16123","5e15d85bd62abeba42692ed3","test","cs","ns",2331,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","j"
"16124","5e15d85bd62abeba42692ed3","test","sc","ns",6905,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","f"
"16125","5e15d85bd62abeba42692ed3","test","sc","lr",5608,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"16126","5e15d85bd62abeba42692ed3","test","sc","ns",4192,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. complex","f"
"16127","5e15d85bd62abeba42692ed3","test","sc","rl",1669,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. complex","f"
"16128","5e15d85bd62abeba42692ed3","test","sc","lr",6144,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","f"
"16129","5e15d85bd62abeba42692ed3","test","sc","lr",9376,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"16130","5e15d85bd62abeba42692ed3","test","sc","cn",7274,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","f"
"16131","5e15d85bd62abeba42692ed3","test","sc","ns",8984,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","f"
"16132","5e15d85bd62abeba42692ed3","test","cs","lr",3114,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","j"
"16133","5e15d85bd62abeba42692ed3","test","sc","rl",1502,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"16134","5e15d85bd62abeba42692ed3","test","cs","cn",6288,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. complex","f"
"16135","5e15d85bd62abeba42692ed3","test","cs","lr",3287,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. complex","j"
"16136","5e15d85bd62abeba42692ed3","test","cs","ns",9294,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","f"
"16137","5e15d85bd62abeba42692ed3","test","cs","cn",1566,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","j"
"16138","5e15d85bd62abeba42692ed3","test","cs","rl",2881,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. complex","j"
"16139","5e15d85bd62abeba42692ed3","test","cs","rl",1417,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","j"
"16140","5e15d85bd62abeba42692ed3","test","sc","lr",1617,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. complex","f"
"16141","5e15d85bd62abeba42692ed3","test","cs","ns",1272,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","j"
"16142","5e15d85bd62abeba42692ed3","test","sc","rl",1231,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. complex","f"
"16143","5e15d85bd62abeba42692ed3","test","sc","ns",2189,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. complex","f"
"16144","5e15d85bd62abeba42692ed3","test","cs","lr",2165,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. complex","j"
"16145","5e15d85bd62abeba42692ed3","test","cs","rl",1298,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. complex","j"
"16146","5e15d85bd62abeba42692ed3","test","cs","rl",1462,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. complex","j"
"16147","5e15d85bd62abeba42692ed3","test","cs","ns",5420,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. complex","f"
"16148","5e15d85bd62abeba42692ed3","test","cs","ns",3681,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. complex","f"
"16149","5e15d85bd62abeba42692ed3","test","cs","rl",3181,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. complex","j"
"16150","5e15d85bd62abeba42692ed3","test","sc","lr",1167,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","f"
"16151","5e15d85bd62abeba42692ed3","test","cs","rl",3477,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. complex","f"
"16152","5e15d85bd62abeba42692ed3","test","cs","lr",1880,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"16153","5e15d85bd62abeba42692ed3","test","cs","lr",2572,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. complex","j"
"16154","5e15d85bd62abeba42692ed3","test","sc","cn",4632,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","f"
"16155","5e15d85bd62abeba42692ed3","test","cs","cn",4724,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","j"
"16156","5e15d85bd62abeba42692ed3","test","cs","ns",2819,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. complex","j"
"16157","5e15d85bd62abeba42692ed3","test","sc","cn",3540,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. complex","f"
"16158","5e15d85bd62abeba42692ed3","test","sc","rl",1350,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. complex","f"
"16159","5e15d85bd62abeba42692ed3","test","cs","lr",1175,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","j"
"16160","5e15d85bd62abeba42692ed3","test","sc","rl",1092,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","f"
"16161","5e15d85bd62abeba42692ed3","test","sc","lr",15722,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","j"
"16162","5e15d85bd62abeba42692ed3","test","cs","ns",7510,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. complex","f"
"16163","5e15d85bd62abeba42692ed3","test","cs","rl",1228,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. complex","j"
"16164","5e15d85bd62abeba42692ed3","test","cs","ns",1254,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","j"
"16165","5e15d85bd62abeba42692ed3","test","sc","ns",1529,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","f"
"16166","5e15d85bd62abeba42692ed3","test","sc","ns",5440,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","j"
"16167","5e15d85bd62abeba42692ed3","test","sc","rl",1637,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. complex","f"
"16168","5e15d85bd62abeba42692ed3","test","sc","rl",1097,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","f"
"16169","5e15d85bd62abeba42692ed3","test","cs","lr",2056,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","j"
"16170","5e15d85bd62abeba42692ed3","test","sc","rl",1842,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","f"
"16171","5e15d85bd62abeba42692ed3","test","sc","ns",12040,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. complex","j"
"16172","5e15d85bd62abeba42692ed3","test","sc","ns",12175,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. complex","f"
"16173","5e15d85bd62abeba42692ed3","test","sc","lr",11886,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. complex","f"
"16174","5e15d85bd62abeba42692ed3","test","sc","ns",5714,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","j"
"16175","5e15d85bd62abeba42692ed3","test","sc","rl",1805,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","f"
"16176","5e15d85bd62abeba42692ed3","test","sc","lr",7262,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","j"
"16177","5e15d85bd62abeba42692ed3","test","cs","rl",1509,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","j"
"16178","63de5a3da0d14b3d32a134f8","test","ss","ns",10722,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. simple","j"
"16179","63de5a3da0d14b3d32a134f8","test","cc","rl",22070,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"complex vs. complex","j"
"16180","63de5a3da0d14b3d32a134f8","test","ss","ns",13864,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","j"
"16181","63de5a3da0d14b3d32a134f8","test","ss","lr",9085,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. simple","f"
"16182","63de5a3da0d14b3d32a134f8","test","ss","lr",10611,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. simple","f"
"16183","63de5a3da0d14b3d32a134f8","test","ss","ns",8575,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. simple","f"
"16184","63de5a3da0d14b3d32a134f8","test","ss","cn",10182,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. simple","f"
"16185","63de5a3da0d14b3d32a134f8","test","cc","ns",22661,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"complex vs. complex","f"
"16186","63de5a3da0d14b3d32a134f8","test","cc","lr",28782,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"complex vs. complex","j"
"16187","63de5a3da0d14b3d32a134f8","test","cc","rl",23615,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"complex vs. complex","f"
"16188","63de5a3da0d14b3d32a134f8","test","cc","rl",16245,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"complex vs. complex","f"
"16189","63de5a3da0d14b3d32a134f8","test","ss","lr",13079,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. simple","j"
"16190","63de5a3da0d14b3d32a134f8","test","ss","rl",8244,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. simple","f"
"16191","63de5a3da0d14b3d32a134f8","test","cc","lr",27865,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"complex vs. complex","f"
"16192","63de5a3da0d14b3d32a134f8","test","ss","lr",8938,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. simple","j"
"16193","63de5a3da0d14b3d32a134f8","test","ss","rl",11531,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. simple","f"
"16194","63de5a3da0d14b3d32a134f8","test","ss","rl",17267,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. simple","j"
"16195","63de5a3da0d14b3d32a134f8","test","ss","lr",11682,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. simple","j"
"16196","63de5a3da0d14b3d32a134f8","test","ss","rl",11271,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. simple","f"
"16197","63de5a3da0d14b3d32a134f8","test","ss","lr",11607,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. simple","j"
"16198","63de5a3da0d14b3d32a134f8","test","cc","ns",23243,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"complex vs. complex","j"
"16199","63de5a3da0d14b3d32a134f8","test","cc","ns",19675,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"complex vs. complex","f"
"16200","63de5a3da0d14b3d32a134f8","test","cc","ns",15389,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"complex vs. complex","f"
"16201","63de5a3da0d14b3d32a134f8","test","cc","rl",22654,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"complex vs. complex","f"
"16202","63de5a3da0d14b3d32a134f8","test","cc","cn",28735,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"complex vs. complex","f"
"16203","63de5a3da0d14b3d32a134f8","test","ss","ns",11249,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. simple","j"
"16204","63de5a3da0d14b3d32a134f8","test","cc","lr",25645,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"complex vs. complex","f"
"16205","63de5a3da0d14b3d32a134f8","test","cc","ns",28344,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"complex vs. complex","f"
"16206","63de5a3da0d14b3d32a134f8","test","ss","rl",10380,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. simple","j"
"16207","63de5a3da0d14b3d32a134f8","test","ss","lr",12643,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. simple","j"
"16208","63de5a3da0d14b3d32a134f8","test","cc","lr",26703,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"complex vs. complex","f"
"16209","63de5a3da0d14b3d32a134f8","test","cc","rl",23200,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"complex vs. complex","j"
"16210","63de5a3da0d14b3d32a134f8","test","ss","lr",6960,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. simple","j"
"16211","63de5a3da0d14b3d32a134f8","test","ss","cn",9259,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. simple","f"
"16212","63de5a3da0d14b3d32a134f8","test","cc","ns",23184,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"complex vs. complex","j"
"16213","63de5a3da0d14b3d32a134f8","test","cc","rl",23892,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","j"
"16214","63de5a3da0d14b3d32a134f8","test","ss","ns",12024,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. simple","f"
"16215","63de5a3da0d14b3d32a134f8","test","cc","lr",10067,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"complex vs. complex","j"
"16216","63de5a3da0d14b3d32a134f8","test","cc","lr",16052,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"complex vs. complex","j"
"16217","63de5a3da0d14b3d32a134f8","test","cc","lr",22135,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"complex vs. complex","f"
"16218","63de5a3da0d14b3d32a134f8","test","ss","ns",19110,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. simple","f"
"16219","63de5a3da0d14b3d32a134f8","test","cc","ns",26660,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"complex vs. complex","f"
"16220","63de5a3da0d14b3d32a134f8","test","ss","ns",12803,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. simple","j"
"16221","63de5a3da0d14b3d32a134f8","test","cc","lr",25704,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"complex vs. complex","f"
"16222","63de5a3da0d14b3d32a134f8","test","ss","ns",10991,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"16223","63de5a3da0d14b3d32a134f8","test","ss","rl",9498,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. simple","f"
"16224","63de5a3da0d14b3d32a134f8","test","cc","rl",20993,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"complex vs. complex","f"
"16225","63de5a3da0d14b3d32a134f8","test","ss","ns",16476,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. simple","j"
"16226","63de5a3da0d14b3d32a134f8","test","ss","rl",11597,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. simple","f"
"16227","63de5a3da0d14b3d32a134f8","test","ss","rl",7566,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. simple","j"
"16228","63de5a3da0d14b3d32a134f8","test","cc","cn",23431,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"complex vs. complex","f"
"16229","63de5a3da0d14b3d32a134f8","test","cc","rl",15407,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"complex vs. complex","j"
"16230","63de5a3da0d14b3d32a134f8","test","cc","cn",27072,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"complex vs. complex","j"
"16231","63de5a3da0d14b3d32a134f8","test","ss","ns",12826,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. simple","j"
"16232","63de5a3da0d14b3d32a134f8","test","ss","ns",8671,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. simple","f"
